SN,DATE,TIME,LATITUDE,LONGITUDE,ALTITUDE,PRESSURE,SZA,TEMP,SIG305,SIG312,SIG320,R305_312,R312_320,STD305_312,STD312_320
8442,2/23/2017,23:29:41,37.867,-122.267,95,1010,64.44,18.5,21.47,129.69,162.19,0.1656,0.7997,0.006,0.007
8442,2/23/2017,23:31:41,37.867,-122.267,95,1010,64.75,18.3,14.89,99.54,120.1,0.1499,0.8292,0.044,0.043
8442,2/23/2017,23:32:03,37.867,-122.267,95,1010,64.81,18.2,19.72,124.3,156.41,0.1586,0.7947,0.006,0.002
8442,2/23/2017,23:33:34,37.867,-122.267,95,1010,65.05,18.1,18.59,120.03,152.84,0.1549,0.7853,0.004,0.002
8442,2/23/2017,23:34:20,37.867,-122.267,95,1010,65.17,18,17.98,114.47,149.9,0.1571,0.7636,0.006,0.007
8442,2/23/2017,23:34:33,37.867,-122.267,95,1011,65.21,18,17.87,117.52,150.35,0.152,0.7816,0.008,0.004
8442,2/23/2017,23:34:45,37.867,-122.267,95,1010,65.24,18,17.76,116.69,149.97,0.1522,0.7781,0.01,0.005
8442,2/23/2017,23:34:57,37.867,-122.267,95,1010,65.27,18,17.7,115.6,149.57,0.1531,0.7729,0.012,0.009
8442,2/23/2017,23:35:21,37.867,-122.267,95,1010,65.34,18,17.49,115.28,148.84,0.1517,0.7745,0.007,0.005
8442,2/23/2017,23:35:45,37.867,-122.267,95,1011,65.4,17.9,17.26,114.22,148.07,0.1511,0.7714,0.003,0.001
8442,2/24/2017,18:40:06,37.867,-122.267,95,1014,52.75,18.4,97.18,305.52,287.38,0.3181,1.0632,0.019,0.011
8442,2/24/2017,18:40:32,37.867,-122.267,95,1014,52.71,18.5,99.81,311.68,293.45,0.3202,1.0621,0.004,0.004
8442,2/24/2017,18:40:50,37.867,-122.267,95,1014,52.68,18.5,100.06,314.18,294.69,0.3185,1.0661,0.004,0.003
8442,2/24/2017,18:41:14,37.867,-122.267,95,1014,52.63,18.6,99.02,315.48,292.35,0.3139,1.0791,0.006,0.002
8442,2/24/2017,18:41:32,37.867,-122.267,95,1015,52.6,18.6,100.24,314.36,294.02,0.3189,1.0692,0.004,0.005
8442,2/24/2017,18:41:56,37.867,-122.267,95,1015,52.56,18.6,98.47,308.4,288.52,0.3193,1.0689,0.011,0.007
8442,2/24/2017,18:42:40,37.867,-122.267,95,1015,52.49,18.7,31.47,96.93,87.98,0.3247,1.1011,0.016,0.013
8442,2/24/2017,18:43:06,37.867,-122.267,95,1015,52.44,18.7,68.02,213.42,200.6,0.3188,1.0638,0.038,0.008
8442,2/24/2017,21:38:23,37.867,-122.267,95,1014,50.27,17.4,74.74,219.68,198.17,0.3402,1.1085,0.011,0.009
8442,2/24/2017,21:38:41,37.867,-122.267,95,1014,50.29,17.5,82.45,239.31,218.92,0.3445,1.0931,0.004,0.006
8442,2/24/2017,21:39:12,37.867,-122.267,95,1014,50.34,17.5,85.22,247.96,225.86,0.3437,1.0979,0.002,0.002
8442,2/24/2017,21:39:27,37.867,-122.267,95,1014,50.36,17.6,81.09,236.82,215.61,0.3424,1.0984,0.008,0.005
8442,2/24/2017,21:40:06,37.867,-122.267,95,1014,50.41,17.6,80.45,233.98,213.69,0.3438,1.095,0.008,0.01
8442,2/24/2017,21:40:47,37.867,-122.267,95,1014,50.47,17.6,63.83,187.25,170.3,0.3409,1.0996,0.008,0.003
8442,2/24/2017,21:41:21,37.867,-122.267,95,1013,50.52,17.6,61.55,179.18,163.89,0.3435,1.0933,0.007,0.008
8442,2/24/2017,21:47:15,37.867,-122.267,95,1014,51.04,18,85.18,254.35,235.23,0.3349,1.0812,0.005,0.006
8442,2/24/2017,21:47:36,37.867,-122.267,95,1014,51.07,18.1,88.83,259.01,246.76,0.3435,1.0495,0.043,0.042
8442,2/24/2017,21:47:51,37.867,-122.267,95,1014,51.09,18.2,87.94,265.28,243.44,0.3315,1.0897,0.004,0.002
8442,2/24/2017,21:48:10,37.867,-122.267,95,1014,51.12,18.3,84.61,249.66,235.43,0.339,1.0606,0.018,0.025
8442,2/24/2017,21:48:38,37.867,-122.267,95,1014,51.16,18.4,78.54,237.31,219.04,0.331,1.0834,0.016,0.004
8442,2/24/2017,21:48:52,37.867,-122.267,95,1014,51.19,18.5,72.52,222.62,203.65,0.3258,1.0931,0.019,0.008
8442,2/24/2017,21:49:05,37.867,-122.267,95,1015,51.21,18.5,74.3,224.01,206.66,0.3317,1.084,0.01,0.005
8442,2/24/2017,21:49:16,37.867,-122.267,95,1015,51.22,18.6,76.68,229.6,214.71,0.3341,1.0693,0.027,0.024
8442,2/24/2017,21:49:37,37.867,-122.267,95,1015,51.26,18.6,72.91,222.87,205.78,0.3271,1.0831,0.015,0.017
8442,1/30/2018,22:07:31,37.867,-122.267,95,1008,60.6,17.7,57.23,201.87,202.38,0.2835,0.9975,0.001,0.002
8442,1/30/2018,22:07:43,37.867,-122.267,95,1008,60.62,17.8,56.18,199.11,200.22,0.2822,0.9944,0.017,0.003
8442,1/30/2018,22:07:56,37.867,-122.267,95,1008,60.64,17.9,56.06,197.33,199.06,0.2841,0.9913,0.009,0.006
8442,1/30/2018,22:08:10,37.867,-122.267,95,1008,60.66,18,55.73,196.75,198.27,0.2833,0.9923,0.006,0.006
8442,1/30/2018,22:08:23,37.867,-122.267,95,1008,60.68,18.1,53.75,196.12,195.89,0.2741,1.0012,0.043,0.003
8442,1/30/2018,22:08:34,37.867,-122.267,95,1008,60.7,18.1,54.72,194.87,196.35,0.2808,0.9925,0.01,0.004
8442,1/30/2018,22:08:47,37.867,-122.267,95,1009,60.72,18.2,54.77,194.77,196.08,0.2812,0.9933,0.003,0.002
8442,1/30/2018,22:09:24,37.867,-122.267,95,1009,60.78,18.5,54.09,194.22,195.66,0.2785,0.9927,0.002,0.003
8442,1/30/2018,22:09:35,37.867,-122.267,95,1009,60.8,18.6,53.58,192.47,193.77,0.2784,0.9933,0.005,0.003
8442,1/30/2018,22:09:45,37.867,-122.267,95,1009,60.81,18.6,52.76,190.15,191.5,0.2775,0.9929,0.004,0.002
8442,1/30/2018,22:09:56,37.867,-122.267,95,1009,60.83,18.7,51.83,187.39,189.34,0.2766,0.9897,0.011,0.003
8442,1/30/2018,22:10:08,37.867,-122.267,95,1009,60.85,18.8,51.31,185.19,186.91,0.2771,0.9908,0.002,0.006
8442,1/30/2018,22:10:20,37.867,-122.267,95,1009,60.87,19,51.11,184.89,186.97,0.2765,0.9888,0.002,0.001
8442,1/30/2018,22:11:35,37.867,-122.267,95,1009,60.99,19.6,38.87,144.33,146.03,0.2693,0.9884,0.03,0.003
8442,1/30/2018,22:11:49,37.867,-122.267,95,1009,61.02,19.8,37.06,137.14,137.59,0.2703,0.9967,0.006,0.002
8442,1/30/2018,22:12:06,37.867,-122.267,95,1009,61.05,19.9,34.44,127.23,127.94,0.2707,0.9944,0.004,0.003
8442,1/30/2018,22:12:18,37.867,-122.267,95,1009,61.07,20,34.99,130.83,130.93,0.2674,0.9993,0.017,0.012
8442,1/30/2018,22:12:32,37.867,-122.267,95,1009,61.09,20.1,36.72,134.08,136.97,0.2739,0.9789,0.006,0.004
8442,1/30/2018,22:12:44,37.867,-122.267,95,1009,61.11,20.1,36.88,137.73,139.58,0.2678,0.9868,0.028,0.002
8442,1/30/2018,22:12:55,37.867,-122.267,95,1009,61.13,20.2,37.17,136.36,139.07,0.2726,0.9805,0.011,0.007
8442,1/30/2018,22:15:55,37.867,-122.267,95,1009,61.43,20.9,42.24,158.42,163.31,0.2666,0.9701,0.009,0.007
8442,1/30/2018,22:16:58,37.867,-122.267,95,1009,61.54,21.1,47.03,175.93,182.49,0.2673,0.9641,0.006,0.006
8442,1/30/2018,22:17:13,37.867,-122.267,95,1009,61.56,21.1,46.48,174.89,181.83,0.2658,0.9618,0.011,0.011
8442,1/30/2018,22:17:26,37.867,-122.267,95,1009,61.58,21.1,46.46,175.42,181.8,0.2649,0.9649,0.003,0.004
8442,1/30/2018,22:17:39,37.867,-122.267,95,1009,61.61,21.1,46.08,175.32,181.02,0.2628,0.9685,0,0.001
8442,1/30/2018,22:18:43,37.867,-122.267,95,1009,61.72,21.3,45.03,173.46,179.92,0.2596,0.9641,0.011,0.001
8442,1/30/2018,22:19:02,37.867,-122.267,95,1009,61.75,21.4,45.72,175.75,182.01,0.2601,0.9656,0.004,0
8442,1/30/2018,22:19:40,37.867,-122.267,95,1009,61.82,21.5,43.76,169.31,174.92,0.2584,0.9679,0.007,0.002
8442,1/30/2018,22:19:54,37.867,-122.267,95,1009,61.84,21.6,44.24,170.65,177.29,0.2592,0.9626,0.004,0.002
8442,1/30/2018,22:20:08,37.867,-122.267,95,1009,61.86,21.7,45.15,174.12,181.18,0.2593,0.961,0.004,0.001
8442,1/30/2018,22:20:20,37.867,-122.267,95,1009,61.89,21.8,45.2,174.96,182.16,0.2583,0.9605,0.003,0.001
8442,1/30/2018,22:20:30,37.867,-122.267,95,1009,61.9,21.8,45.23,175.46,182.98,0.2578,0.9589,0.004,0.003
8442,1/30/2018,22:22:24,37.867,-122.267,95,1008,62.1,22.4,41.71,161.14,170.97,0.2589,0.9424,0.019,0.016
8442,1/30/2018,22:22:45,37.867,-122.267,95,1008,62.14,22.5,40.91,156.27,169.98,0.2618,0.9194,0.023,0.022
8442,1/30/2018,22:22:58,37.867,-122.267,95,1009,62.16,22.6,42.12,165.19,174.01,0.255,0.9493,0.009,0.006
8442,1/30/2018,22:23:14,37.867,-122.267,95,1008,62.19,22.6,41.42,161.99,171.17,0.2557,0.9464,0.007,0.01
8442,1/30/2018,22:23:29,37.867,-122.267,95,1009,62.22,22.7,41.59,164.43,172.57,0.2529,0.9528,0.002,0.001
8442,1/30/2018,22:24:32,37.867,-122.267,95,1009,62.33,22.9,39.53,157.24,165.73,0.2514,0.9488,0.002,0.004
8442,1/30/2018,22:24:48,37.867,-122.267,95,1009,62.36,22.9,38.9,152.28,162.38,0.2555,0.9378,0.007,0.006
8442,1/30/2018,22:25:06,37.867,-122.267,95,1009,62.39,23,37.7,150.68,158.78,0.2502,0.9489,0.005,0.001
8442,1/30/2018,22:25:19,37.867,-122.267,95,1009,62.42,23.1,38.14,151.41,160.52,0.2519,0.9433,0.008,0.002
8442,1/30/2018,22:25:30,37.867,-122.267,95,1009,62.44,23.1,37.64,150.61,158.93,0.2499,0.9476,0.004,0.002
8442,1/30/2018,22:27:38,37.867,-122.267,95,1010,62.67,23.7,36.54,149.43,157.91,0.2445,0.9463,0.012,0.007
8442,1/30/2018,22:28:11,37.867,-122.267,95,1010,62.73,23.8,36.58,150.47,159.19,0.2431,0.9452,0.005,0.001
8442,1/30/2018,22:28:25,37.867,-122.267,95,1010,62.76,23.8,36.67,150.77,159.74,0.2432,0.9438,0.007,0.004
8442,1/30/2018,22:28:37,37.867,-122.267,95,1010,62.78,23.9,36.93,150.55,160.85,0.2453,0.936,0.008,0.004
8442,1/30/2018,22:28:49,37.867,-122.267,95,1010,62.8,23.9,35.86,146.16,155.89,0.2453,0.9376,0.003,0.003
8442,1/30/2018,22:29:55,37.867,-122.267,95,1010,62.92,24.1,34.79,144.72,154.72,0.2404,0.9353,0.01,0.006
8442,1/30/2018,22:30:06,37.867,-122.267,95,1010,62.94,24.1,35.36,146.15,156.66,0.242,0.9329,0.004,0.004
8442,1/30/2018,22:30:17,37.867,-122.267,95,1010,62.97,24.1,35.6,147.48,157.92,0.2414,0.9339,0.006,0.003
8442,1/30/2018,22:30:29,37.867,-122.267,95,1010,62.99,24.1,34.74,145.47,155.54,0.2388,0.9353,0.011,0.001
8442,1/30/2018,22:30:40,37.867,-122.267,95,1010,63.01,24.2,34.91,143.48,155.31,0.2433,0.9238,0.008,0.006
8442,1/30/2018,22:32:42,37.867,-122.267,95,1009,63.24,24.4,28.81,128.58,143.56,0.223,0.8964,0.092,0.07
8442,1/30/2018,22:34:13,37.867,-122.267,95,1009,63.41,24.3,35.5,149.07,163.81,0.2382,0.91,0.021,0.016
8442,1/30/2018,22:34:25,37.867,-122.267,95,1009,63.43,24.3,35.1,150.53,163.54,0.2332,0.9204,0.005,0.002
8442,1/30/2018,22:34:35,37.867,-122.267,95,1008,63.45,24.3,1.57,29.96,23.49,0.3713,7.6977,1.604,1.882
8442,1/30/2018,22:35:19,37.867,-122.267,95,1008,63.54,24.3,31.54,141.72,152.07,0.2226,0.932,0.042,0.014
8442,1/30/2018,22:35:31,37.867,-122.267,95,1008,63.56,24.4,32.15,141.47,152.68,0.2272,0.9265,0.004,0.003
8442,1/30/2018,22:35:43,37.867,-122.267,95,1008,63.58,24.4,32.61,143.52,155.41,0.2272,0.9236,0.011,0.007
8442,1/30/2018,22:38:14,37.867,-122.267,95,1007,63.88,24.6,32.43,144.31,157.89,0.2247,0.914,0.008,0.01
8442,1/30/2018,22:38:32,37.867,-122.267,95,1007,63.91,24.7,32.82,145.45,160.44,0.2257,0.9066,0.006,0.004
8442,1/30/2018,22:38:48,37.867,-122.267,95,1007,63.94,24.7,32.14,143.58,157.4,0.2239,0.9122,0.005,0.003
8442,1/30/2018,22:39:05,37.867,-122.267,95,1007,63.98,24.7,31.9,143.73,158.15,0.2219,0.9088,0.005,0.002
8442,1/30/2018,22:39:16,37.867,-122.267,95,1007,64,24.7,31.77,142.54,157.09,0.2229,0.9074,0.002,0.002
8442,1/30/2018,22:39:30,37.867,-122.267,95,1007,64.02,24.7,30.96,138.35,152.65,0.2238,0.9063,0.008,0.005
8442,1/30/2018,22:39:42,37.867,-122.267,95,1007,64.05,24.7,31.1,139.79,154.66,0.2225,0.9038,0.003,0.002
8442,1/30/2018,22:39:54,37.867,-122.267,95,1007,64.07,24.7,30.83,138.79,153.62,0.2221,0.9035,0.006,0.003
8442,1/30/2018,22:40:06,37.867,-122.267,95,1007,64.1,24.7,30.7,137.51,153,0.2233,0.8987,0.008,0.006
8442,1/30/2018,22:42:33,37.867,-122.267,95,1008,64.39,25.1,28,134.68,146.58,0.2079,0.9189,0.037,0.012
8442,1/30/2018,22:42:47,37.867,-122.267,95,1008,64.41,25.1,29.16,137.58,155.01,0.2119,0.8876,0.03,0.01
8442,1/30/2018,22:43:03,37.867,-122.267,95,1008,64.45,25.1,29.11,135.9,153.54,0.2142,0.8851,0.013,0.008
8442,1/30/2018,22:43:17,37.867,-122.267,95,1008,64.48,25.2,29.31,135.8,153.45,0.2158,0.885,0.005,0.005
8442,1/30/2018,22:43:29,37.867,-122.267,95,1008,64.5,25.2,29.31,136.44,153.59,0.2148,0.8883,0.006,0.004
8442,1/30/2018,22:43:40,37.867,-122.267,95,1008,64.52,25.2,29.49,135.93,154.04,0.217,0.8824,0.006,0.01
8442,1/30/2018,22:43:51,37.867,-122.267,95,1008,64.54,25.3,29.84,139.85,157.5,0.2134,0.8879,0.011,0.002
8442,1/30/2018,22:46:03,37.867,-122.267,95,1008,64.81,25.4,27.8,128.13,149.71,0.217,0.8559,0.003,0.007
8442,1/30/2018,22:46:20,37.867,-122.267,95,1008,64.84,25.4,28.38,134.69,153.59,0.2107,0.8769,0.012,0.008
8442,1/30/2018,22:46:45,37.867,-122.267,95,1008,64.9,25.4,27.13,130.22,148.09,0.2084,0.8793,0.012,0.015
8442,1/30/2018,22:47:04,37.867,-122.267,95,1008,64.93,25.4,26.1,119.37,142.62,0.2189,0.8364,0.05,0.03
8442,1/30/2018,22:47:16,37.867,-122.267,95,1008,64.96,25.4,27.93,129.56,152.46,0.2156,0.8498,0.01,0.016
8442,1/30/2018,22:47:32,37.867,-122.267,95,1007,64.99,25.4,26.39,125.65,143.32,0.2101,0.8767,0.019,0.009
8442,1/30/2018,22:47:48,37.867,-122.267,95,1007,65.02,25.4,28.36,137.13,157.07,0.2068,0.873,0.008,0.006
8442,1/30/2018,22:48:00,37.867,-122.267,95,1007,65.05,25.4,28.27,134.81,155.87,0.2097,0.8649,0.011,0.012
8442,1/30/2018,22:49:57,37.867,-122.267,95,1007,65.29,25.4,0.05,0.21,0.35,0.2616,0.7548,0.174,0.469
8442,1/30/2018,22:51:18,37.867,-122.267,95,1008,65.46,25.6,25.36,127.53,147.97,0.1989,0.8619,0.008,0.006
8442,1/30/2018,22:51:33,37.867,-122.267,95,1008,65.49,25.6,24.43,125.08,143.91,0.1953,0.8692,0.012,0.011
8442,1/30/2018,22:52:53,37.867,-122.267,95,1008,65.66,25.8,24.32,124.77,146.35,0.1949,0.8526,0.009,0.009
8442,1/30/2018,22:53:07,37.867,-122.267,95,1008,65.69,25.8,24.53,126.21,147.54,0.1944,0.8554,0.006,0.002
8442,1/30/2018,22:53:27,37.867,-122.267,95,1009,65.73,25.9,23.99,124.21,144.82,0.1931,0.8577,0.003,0.002
8442,1/30/2018,22:54:40,37.867,-122.267,95,1008,65.88,26.1,22.55,116.75,139.15,0.1932,0.839,0.006,0.004
8442,1/30/2018,22:54:54,37.867,-122.267,95,1008,65.91,26.2,22.67,118.6,140.21,0.1911,0.8459,0.003,0.002
8442,1/30/2018,22:55:06,37.867,-122.267,95,1008,65.94,26.2,22.6,117.93,140.26,0.1916,0.8408,0.006,0.006
8442,1/30/2018,22:55:20,37.867,-122.267,95,1008,65.97,26.3,22.58,118.1,140.61,0.1912,0.84,0.009,0.01
8442,1/30/2018,22:55:32,37.867,-122.267,95,1008,65.99,26.3,22.41,117.81,140.18,0.1902,0.8404,0.005,0.004
8442,1/30/2018,22:57:32,37.867,-122.267,95,1008,66.25,26.4,20.34,114.07,134.35,0.1783,0.8491,0.056,0.007
8442,1/30/2018,22:57:44,37.867,-122.267,95,1008,66.28,26.4,21.21,115.56,138.11,0.1836,0.8367,0.011,0.005
8442,1/30/2018,22:57:56,37.867,-122.267,95,1008,66.3,26.4,21.29,115.46,138.66,0.1844,0.8327,0.002,0.001
8442,1/30/2018,22:58:07,37.867,-122.267,95,1007,66.33,26.3,21.23,114.49,138.17,0.1854,0.8286,0.004,0.004
8442,1/30/2018,22:58:18,37.867,-122.267,95,1007,66.35,26.3,21.03,113.26,137.76,0.1857,0.8222,0.012,0.012
8442,1/30/2018,22:59:23,37.867,-122.267,95,1007,66.49,26.2,20.15,111.11,134.72,0.1813,0.8247,0.012,0.005
8442,1/30/2018,22:59:37,37.867,-122.267,95,1007,66.52,26.1,20.12,111.02,134.7,0.1812,0.8242,0.003,0.002
8442,1/30/2018,22:59:52,37.867,-122.267,95,1007,66.55,26.1,15.42,90.54,104.29,0.1701,0.8701,0.047,0.031
8442,1/30/2018,23:00:05,37.867,-122.267,95,1007,66.57,26,19.69,109.37,133.15,0.18,0.8214,0.012,0.005
8442,1/30/2018,23:00:16,37.867,-122.267,95,1007,66.59,26,19.45,108.45,132.13,0.1794,0.8208,0.005,0.004
8442,1/30/2018,23:00:28,37.867,-122.267,95,1007,66.62,26,19.42,108.05,131.94,0.1797,0.819,0.008,0.007
8442,1/30/2018,23:00:43,37.867,-122.267,95,1007,66.65,25.9,19.37,108.79,132.14,0.178,0.8233,0.003,0.001
8442,1/30/2018,23:01:04,37.867,-122.267,95,1007,66.7,25.8,18.81,105.25,129.32,0.1788,0.8138,0.02,0.012
8442,1/30/2018,23:02:42,37.867,-122.267,95,1007,66.91,25.8,15.77,93.91,113.98,0.1681,0.8242,0.067,0.039
8442,1/30/2018,23:02:55,37.867,-122.267,95,1007,66.94,25.8,17.39,100.74,123.18,0.1726,0.8179,0.006,0.009
8442,1/30/2018,23:03:06,37.867,-122.267,95,1007,66.97,25.8,17.42,100.57,123.78,0.1732,0.8125,0.006,0.002
8442,1/30/2018,23:03:21,37.867,-122.267,95,1007,67,25.8,17.14,98.65,121.65,0.1738,0.8109,0.007,0.011
8442,1/30/2018,23:03:33,37.867,-122.267,95,1007,67.03,25.8,17.14,98.98,122.7,0.1732,0.8066,0.003,0.004
8442,1/30/2018,23:03:44,37.867,-122.267,95,1007,67.05,25.7,16.71,96.21,119,0.1737,0.8085,0.005,0.002
8442,1/30/2018,23:07:34,37.867,-122.267,95,1007,67.56,25.9,14.39,87.73,110.81,0.1641,0.7918,0.011,0.015
8442,1/30/2018,23:07:52,37.867,-122.267,95,1007,67.6,25.9,14.24,86.08,110.02,0.1655,0.7824,0.007,0.009
8442,1/30/2018,23:08:10,37.867,-122.267,95,1007,67.64,26,13.77,85.19,107.67,0.1616,0.7913,0.004,0.007
8442,1/30/2018,23:08:55,37.867,-122.267,95,1008,67.74,26.1,13.76,86.27,109.83,0.1595,0.7855,0.01,0.003
8442,1/30/2018,23:09:09,37.867,-122.267,95,1008,67.77,26.1,13.54,84.94,108.78,0.1594,0.7809,0.023,0.003
8442,1/30/2018,23:09:21,37.867,-122.267,95,1008,67.8,26.2,13.39,83.53,106.79,0.1603,0.7822,0.001,0.002
8442,1/30/2018,23:09:32,37.867,-122.267,95,1008,67.83,26.2,13.2,82.46,106.29,0.1601,0.7759,0.006,0.01
8442,1/30/2018,23:09:44,37.867,-122.267,95,1008,67.85,26.2,13.19,82.67,105.69,0.1595,0.7821,0.005,0.004
8442,1/30/2018,23:11:59,37.867,-122.267,95,1008,68.16,26.4,10.02,62.2,84.75,0.1612,0.73,0.031,0.109
8442,1/30/2018,23:12:24,37.867,-122.267,95,1008,68.22,26.4,12.9,84.16,109.23,0.1533,0.7704,0.005,0.001
8442,1/30/2018,23:12:37,37.867,-122.267,95,1008,68.25,26.4,12.6,82.62,107.16,0.1525,0.7711,0.015,0.008
8442,1/30/2018,23:12:54,37.867,-122.267,95,1008,68.29,26.4,12.51,82.25,107.01,0.1521,0.7687,0.018,0.008
8442,1/30/2018,23:13:09,37.867,-122.267,95,1008,68.32,26.3,12.64,83.01,108.24,0.1523,0.7669,0.003,0.001
8442,2/6/2018,20:06:36,37.867,-122.267,95,1008,53.44,19.5,159.06,408.59,356.49,0.3893,1.1462,0.008,0.005
8442,2/6/2018,20:06:51,37.867,-122.267,95,1008,53.44,19.6,159.12,407.37,355.61,0.3906,1.1456,0.011,0.011
8442,2/6/2018,20:07:12,37.867,-122.267,95,1008,53.43,19.7,160.02,412.32,358.61,0.3881,1.1498,0.002,0.003
8442,2/6/2018,20:07:27,37.867,-122.267,95,1008,53.43,19.8,159.93,412.59,358.96,0.3876,1.1494,0.003,0.001
8442,2/6/2018,20:07:41,37.867,-122.267,95,1008,53.43,19.9,159.49,411.25,357.55,0.3878,1.1502,0.009,0.005
8442,2/6/2018,20:10:34,37.867,-122.267,95,1008,53.38,21.3,94.84,244.21,197.9,0.389,1.2527,0.155,0.132
8442,2/6/2018,20:11:03,37.867,-122.267,95,1008,53.38,21.5,160.45,410.96,358.35,0.3904,1.1468,0.002,0.003
8442,2/6/2018,20:11:15,37.867,-122.267,95,1008,53.38,21.6,134.06,350,302.73,0.3829,1.1569,0.033,0.035
8442,2/6/2018,20:11:54,37.867,-122.267,95,1008,53.37,21.8,158.85,411.63,358.72,0.3859,1.1475,0.003,0.002
8442,2/6/2018,20:12:07,37.867,-122.267,95,1008,53.37,21.9,159.41,409.57,358.98,0.3892,1.1409,0.01,0.009
8442,2/6/2018,20:12:18,37.867,-122.267,95,1008,53.36,22,159.21,412.39,358.93,0.3861,1.1489,0.005,0.001
8442,2/6/2018,20:14:12,37.867,-122.267,95,1008,53.34,22.5,153.59,407.78,347.59,0.3766,1.1732,0.019,0.006
8442,2/6/2018,20:14:28,37.867,-122.267,95,1008,53.34,22.6,160.11,412.27,360.44,0.3884,1.1438,0.006,0.006
8442,2/6/2018,20:14:48,37.867,-122.267,95,1008,53.34,22.7,159.92,412.76,359.89,0.3874,1.1469,0.003,0.001
8442,2/6/2018,20:15:00,37.867,-122.267,95,1008,53.34,22.8,158.4,412.02,355.03,0.3845,1.1606,0.005,0.006
8442,2/6/2018,20:15:15,37.867,-122.267,95,1008,53.33,22.8,160.24,411.49,358.65,0.3894,1.1473,0.009,0.006
8442,2/6/2018,20:17:16,37.867,-122.267,95,1009,53.32,23.7,137.19,360.28,313.66,0.381,1.149,0.02,0.01
8442,2/6/2018,20:17:50,37.867,-122.267,95,1009,53.32,23.9,160.72,412.54,359.9,0.3896,1.1462,0.003,0.003
8442,2/6/2018,20:18:03,37.867,-122.267,95,1009,53.32,24,161.23,414.08,360.1,0.3894,1.1499,0.001,0.001
8442,2/6/2018,20:18:15,37.867,-122.267,95,1009,53.31,24.1,159.63,403.24,355.84,0.396,1.1332,0.025,0.025
8442,2/6/2018,20:20:04,37.867,-122.267,95,1008,53.31,24.8,151.52,402.38,344.81,0.3765,1.1671,0.037,0.016
8442,2/6/2018,20:20:15,37.867,-122.267,95,1008,53.31,24.9,159.4,407.86,357.3,0.3908,1.1415,0.01,0.003
8442,2/6/2018,20:20:28,37.867,-122.267,95,1008,53.31,24.9,152.52,394.11,338.48,0.3873,1.1645,0.037,0.021
8442,2/6/2018,20:20:39,37.867,-122.267,95,1008,53.31,25,160.89,413.67,359.16,0.3889,1.1518,0.003,0.002
8442,2/6/2018,20:20:52,37.867,-122.267,95,1008,53.31,25,160.89,412.84,359.46,0.3897,1.1485,0.007,0.003
8442,2/6/2018,20:21:04,37.867,-122.267,95,1008,53.3,25.1,156.19,409.08,352.11,0.3818,1.1618,0.015,0.009
8442,2/6/2018,20:23:26,37.867,-122.267,95,1007,53.3,25.4,158.25,400.59,357.03,0.3953,1.1215,0.014,0.042
8442,2/6/2018,20:24:06,37.867,-122.267,95,1008,53.3,25.4,160.97,414.14,360.37,0.3887,1.1492,0.004,0.002
8442,2/6/2018,20:24:17,37.867,-122.267,95,1008,53.3,25.4,160.57,413.72,360.47,0.3881,1.1477,0.008,0.006
8442,2/6/2018,20:24:28,37.867,-122.267,95,1008,53.3,25.5,161.56,414.48,361.82,0.3898,1.1456,0.005,0.007
8442,2/6/2018,20:24:39,37.867,-122.267,95,1008,53.3,25.5,160.41,415.22,360.96,0.3863,1.1503,0.004,0.004
8442,2/6/2018,20:24:52,37.867,-122.267,95,1008,53.3,25.5,159.34,410.29,359.88,0.3883,1.1401,0.008,0.011
8442,2/6/2018,20:25:04,37.867,-122.267,95,1008,53.3,25.6,159.95,409.79,357.06,0.3903,1.1477,0.011,0.007
8442,2/6/2018,20:25:19,37.867,-122.267,95,1008,53.3,25.6,161.49,408.2,358.75,0.3957,1.1378,0.013,0.013
8442,2/6/2018,20:27:16,37.867,-122.267,95,1008,53.31,26,161.64,414.23,360.25,0.3902,1.1499,0.004,0.004
8442,2/6/2018,20:27:34,37.867,-122.267,95,1008,53.31,26,161.85,415.59,361.2,0.3895,1.1506,0.003,0.001
8442,2/6/2018,20:27:47,37.867,-122.267,95,1008,53.31,26.1,162.21,417.04,362.19,0.389,1.1514,0,0.002
8442,2/6/2018,20:27:59,37.867,-122.267,95,1008,53.31,26.1,161.55,414.12,359.39,0.3901,1.1523,0.005,0.002
8442,2/6/2018,20:28:11,37.867,-122.267,95,1008,53.32,26.1,159.71,411.2,354.7,0.3884,1.1594,0.014,0.01
8442,2/6/2018,20:29:16,37.867,-122.267,95,1008,53.32,26.2,160.51,414.65,359.37,0.3871,1.1538,0.012,0.001
8442,2/6/2018,20:29:30,37.867,-122.267,95,1008,53.32,26.2,161.23,414.54,359.34,0.3889,1.1536,0.003,0.002
8442,2/6/2018,20:29:44,37.867,-122.267,95,1007,53.32,26.2,159.08,413.62,359.22,0.3846,1.1515,0.009,0.002
8442,2/6/2018,20:30:01,37.867,-122.267,95,1007,53.33,26.1,159.27,413.21,355.5,0.3854,1.1624,0.008,0.011
8442,2/6/2018,20:30:17,37.867,-122.267,95,1007,53.33,26,161.9,414.58,359.21,0.3905,1.1542,0.003,0.006
8442,2/6/2018,20:30:33,37.867,-122.267,95,1007,53.33,26,161.94,413.66,359.98,0.3915,1.1491,0.003,0.004
